-0.0002074931	0.01382733	-0.03128193
-0.0008131266	0.002295718	0.6031213	0.7976457
0.24254
0.3071659
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.04126998	0.006417066	0.1124777
-0.04126998	0.02641707	0.1120435
0	0	0
-0.04126998	0.06641707	0.1056904
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.02126998	-0.01358293	0.1218426
-0.02126998	0.006417066	0.1230031
-0.02126998	0.02641707	0.1152751
-0.02126998	0.04641706	0.1222262
-0.02126998	0.06641707	0.1072426
-0.02126998	0.08641706	0.09465256
-0.02126998	0.1064171	0.09134517
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.001269981	-0.05358293	0.1289019
-0.001269981	-0.03358293	0.1303673
-0.001269981	-0.01358293	0.1272117
-0.001269981	0.006417066	0.1263783
-0.001269981	0.02641707	0.1248053
-0.001269981	0.04641706	0.122956
-0.001269981	0.06641707	0.1122539
-0.001269981	0.08641706	0.09284959
-0.001269981	0.1064171	0.0915396
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.01873002	-0.05358293	0.1278916
0.01873002	-0.03358293	0.1322344
0.01873002	-0.01358293	0.1275264
0.01873002	0.006417066	0.1325254
0.01873002	0.02641707	0.1314027
0.01873002	0.04641706	0.1170676
0.01873002	0.06641707	0.1054178
0.01873002	0.08641706	0.1012642
0.01873002	0.1064171	0.09182121
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.03873002	-0.05358293	0.1272612
0.03873002	-0.03358293	0.1252973
0.03873002	-0.01358293	0.1361696
0.03873002	0.006417066	0.1353201
0.03873002	0.02641707	0.1379367
0.03873002	0.04641706	0.1224063
0.03873002	0.06641707	0.08813038
0.03873002	0.08641706	0.08811574
0.03873002	0.1064171	0.09115024
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.05873002	-0.05358293	0.1164408
0.05873002	-0.03358293	0.1182913
0.05873002	-0.01358293	0.1287718
0.05873002	0.006417066	0.1274096
0.05873002	0.02641707	0.1268987
0.05873002	0.04641706	0.1062517
0.05873002	0.06641707	0.0878672
0.05873002	0.08641706	0.0825046
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.07873002	-0.05358293	0.09786901
0.07873002	-0.03358293	0.1144041
0.07873002	-0.01358293	0.110961
0.07873002	0.006417066	0.1181321
0.07873002	0.02641707	0.08903188
0.07873002	0.04641706	0.08533806
0.07873002	0.06641707	0.08525623
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.09873001	-0.05358293	0.05466347
0.09873001	-0.03358293	0.1064822
0.09873001	-0.01358293	0.109021
0.09873001	0.006417066	0.09755455
0.09873001	0.02641707	0.09120365
0.09873001	0.04641706	0.05237203
0	0	0
0	0	0
0	0	0
0	0	0
