5
43
-0.0360129	0.0742961	-0.03872481
-0.03295326	0.07974759	-0.03846116
-0.029553	0.08427711	-0.03816971
-0.0251542	0.08913635	-0.03783668
-0.02039542	0.09289476	-0.03787556
-0.01716438	0.09472218	-0.03793968
-0.01393334	0.09654963	-0.03800379
-0.008665412	0.09896187	-0.03786453
-0.003748804	0.1005462	-0.0376038
0.00177631	0.1021625	-0.03699923
0.004984539	0.1029739	-0.03672279
0.008192766	0.1037853	-0.03644634
0.01174477	0.1045533	-0.0357594
0.01529676	0.1053213	-0.03507243
0.02052864	0.1058357	-0.03416587
0.02549242	0.105554	-0.03350064
0.02932507	0.1046497	-0.03275016
0.03315771	0.1037454	-0.03199968
0.03687018	0.1022981	-0.03058226
0.04058265	0.1008507	-0.02916481
0.04557968	0.09809181	-0.0268788
0.04951218	0.09523723	-0.02483477
0.05334164	0.0919775	-0.02269118
0.05565579	0.08987272	-0.02158783
0.05796996	0.08776794	-0.02048447
0.06186414	0.08317917	-0.01827139
0.06400955	0.08036886	-0.01737314
0.066155	0.0775585	-0.01647492
0.06812692	0.07432263	-0.01556371
0.07009883	0.07108678	-0.0146525
0.07168144	0.068188	-0.01384548
0.07326403	0.06528921	-0.01303849
0.07543044	0.06004394	-0.01118284
0.07743437	0.0541667	-0.008863232
0.07867893	0.0500735	-0.00775425
0.07992351	0.04598024	-0.006645291
0.08064029	0.04267271	-0.006241581
0.08135713	0.03936511	-0.005837856
0.08194901	0.03417169	-0.005198962
0.08223452	0.03071483	-0.00493761
0.08252005	0.02725797	-0.004676259
0.08263852	0.02210817	-0.004357486
0.08267224	0.01553429	-0.004566512
-0.05097344	0.07603645	-0.02292875
-0.0482109	0.08037795	-0.02144045
-0.0454276	0.08450881	-0.01968738
-0.04179788	0.08918896	-0.01817284
-0.03833899	0.09302413	-0.01740442
-0.03454906	0.09670752	-0.0165918
-0.03070609	0.1001576	-0.01578571
-0.02677436	0.1035917	-0.01471733
-0.02260919	0.1068374	-0.01362859
-0.01840008	0.1096959	-0.01236835
-0.01360893	0.112236	-0.01112782
-0.008896306	0.1143423	-0.0100184
-0.0035465	0.1162833	-0.007853866
-0.0004028582	0.1169248	-0.00703685
0.002740802	0.1175663	-0.006219827
0.008091921	0.1182919	-0.003903083
0.01292716	0.1184652	-0.001910604
0.01774406	0.1180469	-1.162026E-06
0.02317626	0.1165772	0.0005002398
0.02800945	0.1150521	0.001884021
0.03272927	0.1131265	0.00410162
0.03694176	0.1109783	0.006231316
0.04111508	0.1083984	0.007838004
0.04577385	0.1046543	0.009157323
0.05008106	0.1006136	0.00978192
0.05341176	0.09679502	0.009976336
0.05686412	0.09283054	0.01033489
0.06082225	0.08791336	0.01084416
0.06385878	0.08397335	0.01181024
0.06586903	0.08121385	0.01247249
0.06787927	0.0784544	0.01313474
