Nasion:	0.02043104	0.03609157	-0.007724263	
rTragus:	0.07405591	-0.003114522	-0.1453491	
lTragus:	0.1438099	0.02170157	0.006495919	
Vertex:	0.1109829	0.1409265	-0.07490014	
Inion:	0.1909888	0.01402605	-0.1319444	
Nasion:	0.02072349	0.02590877	-0.01201853	
rTragus:	0.02712791	0.01027465	-0.2233466	
lTragus:	0.1672009	0.04081637	0.07036759	
Vertex:	0.08823889	0.1794447	-0.08387499	
Inion:	0.1841526	0.008020878	-0.13938	
