RepeatDay1_Grid2_5-07pm.txt
16
0
0	-0.03111196	0.1279491	-0.009272553	0.03764948	-0.6796058	-0.2778246	-0.677888
0	-0.03455976	0.1318195	-0.02377763	0.05389481	-0.6789223	-0.296292	-0.6696053
0	-0.03646103	0.1334794	-0.03858786	0.08495867	-0.5424606	-0.2720726	-0.7902501
0	-0.03763449	0.133225	-0.05335866	0.06240992	-0.4803595	-0.2299368	-0.8440906
0	-0.0444986	0.1205335	-0.007672615	0.1142196	-0.6354462	-0.3480627	-0.6797165
0	-0.0472763	0.1240207	-0.02254261	0.08238342	-0.5216758	-0.2610589	-0.808032
0	-0.04924232	0.1252654	-0.03731293	0.1118381	-0.5275756	-0.2877529	-0.7914258
0	-0.05113332	0.1262287	-0.05203773	0.1236198	-0.533998	-0.3013015	-0.7802446
0	-0.05604656	0.1110371	-0.008344024	0.1466658	-0.6608218	-0.4130975	-0.6092244
0	-0.05941505	0.1150364	-0.02144297	0.09277302	-0.6911562	-0.3518101	-0.6244406
0	-0.0615432	0.1165794	-0.0375023	0.1194069	-0.5029628	-0.2816	-0.8083762
0	-0.06268472	0.1173531	-0.05175378	0.1317356	-0.5100737	-0.2954411	-0.7969852
0	-0.06661627	0.09920342	-0.008570727	0.1299708	-0.7265003	-0.449165	-0.5035434
0	-0.07139257	0.1059013	-0.02166434	0.1078939	-0.5963664	-0.3191224	-0.7286063
0	-0.07421068	0.1078965	-0.03605768	0.08355409	-0.5890288	-0.2912154	-0.7491711
0	-0.07515524	0.1081959	-0.0508612	0.1326358	-0.4821656	-0.2811739	-0.8190638
