Grid1_session-2018-04-09_04-15-07-PM.txt
0
42
0	0.01936002	0.1472633	-0.02086239	-0.04658012	0.07787469	0.03080722	0.9953978
0	-0.04798358	0.1244815	-0.06918924	-0.3532837	0.02421394	0.1862031	0.9164785
0	-0.04595664	0.1411578	-0.05082159	0.04079021	0.1164055	0.4864545	0.8649555
0	-0.04247206	0.1367141	-0.03058515	0.1145832	0.1284404	0.2725562	0.9466187
0	-0.03895069	0.1317371	-0.01030154	0.1145832	0.1284404	0.2725562	0.9466187
0	-0.03542932	0.12676	0.009982106	0.1145832	0.1284404	0.2725562	0.9466187
0	-0.03190795	0.1217829	0.03026574	0.1145832	0.1284404	0.2725562	0.9466187
0	-0.02755266	0.1047232	0.05161852	0.4289396	0.3114798	0.363366	0.7661308
0	-0.02852042	0.1292766	-0.07267592	-0.3535008	0.04679625	0.1145305	0.9272164
0	-0.02651687	0.1462919	-0.05433825	-0.3535008	0.04679625	0.1145305	0.9272164
0	-0.02336624	0.1466867	-0.03452997	0.139574	0.1068623	0.125699	0.9763706
0	-0.01979313	0.1409599	-0.01417996	0.139574	0.1068623	0.125699	0.9763706
0	-0.01622001	0.1352332	0.006169956	0.139574	0.1068623	0.125699	0.9763706
0	-0.01264691	0.1295064	0.02651991	0.139574	0.1068623	0.125699	0.9763706
0	-0.00906034	0.1235849	0.04688711	0.4510163	0.2202051	0.2094164	0.8391894
0	-0.008646859	0.1281255	-0.07563636	-0.3464543	0.08892842	-0.03992826	0.9329882
0	-0.006556867	0.1438879	-0.05718789	-0.3439268	0.08981325	-0.04421146	0.9336452
0	-0.003666007	0.148047	-0.03771269	0.08860079	0.0750356	-0.01385805	0.9931403
0	-0.000232255	0.1443392	-0.01754138	0.08860079	0.0750356	-0.01385805	0.9931403
0	0.003277556	0.1395294	0.002727454	0.1305047	0.09311826	0.06648985	0.9848233
0	0.006860658	0.1336582	0.0230902	0.1476144	0.09509917	0.06845786	0.9820794
0	0.01056503	0.1260294	0.04360845	0.1780946	0.08428559	0.01788851	0.9802338
0	0.01136601	0.1249553	-0.07841824	-0.3235829	0.09803193	-0.08814467	0.936971
0	0.01353349	0.1395956	-0.05987044	-0.3235829	0.09803193	-0.08814467	0.936971
0	0.01631339	0.1453619	-0.04053747	0.06340872	0.06326698	-0.08213145	0.9925882
0	0.02309319	0.1392175	-0.0003072899	0.07523119	0.06610624	-0.06285721	0.9929851
0	0.02668768	0.1331809	0.0200701	0.1815394	0.06258665	-0.05757884	0.9796995
0	0.03082489	0.1192812	0.04114324	0.2406477	-0.01021936	-0.2342022	0.9418777
0	0.03162378	0.1182375	-0.08088613	-0.2888135	0.1094553	-0.1772862	0.9344389
0	0.03388812	0.1314736	-0.0622141	-0.2888135	0.1094553	-0.1772862	0.9344389
0	0.0366994	0.1367853	-0.04284086	0.0228085	0.04168383	-0.2360495	0.9705787
0	0.04003498	0.1345005	-0.02279552	0.0228085	0.04168383	-0.2360495	0.9705787
0	0.04337058	0.1322157	-0.002750069	0.0228085	0.04168383	-0.2360495	0.9705787
0	0.04715281	0.1234583	0.01786803	0.2372415	-0.01469741	-0.2463475	0.9395815
0	0.05143342	0.1074805	0.03912511	0.2368831	-0.0306181	-0.2816472	0.9293137
0	0.0523373	0.1049157	-0.08276972	-0.2462214	0.1135048	-0.2862666	0.9189903
0	0.05468545	0.1169376	-0.06399027	-0.2302297	0.11229	-0.3276339	0.9094182
0	0.05766455	0.1198176	-0.0444019	-0.01509694	0.02873906	-0.3750758	0.9264257
0	0.06096756	0.118005	-0.02439833	-0.01509694	0.02873906	-0.3750758	0.9264257
0	0.0642705	0.1161924	-0.004394671	-0.01509694	0.02873906	-0.3750758	0.9264257
0	0.06818758	0.1054813	0.01639635	0.1952654	-0.06059857	-0.3793829	0.902368
0	0.07341646	0.08629591	-0.08418451	-0.06217896	0.03481886	-0.4728667	0.8782474
