Nasion:	0.02306633	0.0272727	-0.01016425	
rTragus:	0.07876459	0.01895124	-0.1418343	
lTragus:	0.1458142	0.069175	0.004691664	
Vertex:	0.1048805	0.1386629	-0.06084391	
Inion:	0.1843151	0.04347551	-0.132514	
Nasion:	0.02328563	0.02758414	-0.006513085	
rTragus:	0.08819515	0.006188929	-0.1297064	
lTragus:	0.1437008	0.01451153	0.01937768	
Vertex:	0.1222693	0.1396234	-0.05598836	
Inion:	0.1865845	0.02639246	-0.1242919	
